image_id,file_path,class_name,original_label,source_dataset,source_url,licence,checksum,perceptual_hash,dataset_split,source_group,review_status,review_notes,source,license
scratch-de4194a41f44bf97,scratch/hitl-5da8bd41c12d636d.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201277.png,CC0-1.0,de4194a41f44bf9719b7ef7ed31023e6ad8b1ce3f0781079209506a1aa53a7c8,3d6e6b7c78f4cfc4,train,Car parts dataset/File1/img/Car damages 1277.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1277.png.json; crop (427, 323, 548, 443); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-8106140944ff25d5,scratch/hitl-e27b844f28f6a3b0.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201286.png,CC0-1.0,8106140944ff25d559dbbd5f0e85a3f0a95d5221dbcf164180fb93b37baa2f2e,3626686e6f7f84e4,train,Car parts dataset/File1/img/Car damages 1286.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1286.png.json; crop (269, 235, 380, 346); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-64597355a4f2a75a,scratch/hitl-3f710f75493687c4.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20132.png,CC0-1.0,64597355a4f2a75aba24aceb93b2496bd4d5aa2bcdc565ee7f6413ce3835d77d,0c0c84c622aba3d6,train,Car parts dataset/File1/img/Car damages 132.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 132.png.json; crop (311, 194, 407, 290); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-e2aff354b1b1f38c,scratch/hitl-07d1b97a7e0ec2c9.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201324.png,CC0-1.0,e2aff354b1b1f38c54be8c0562e6aab84da059f79dd99f0f13793409b417e42d,6103688306090307,train,Car parts dataset/File1/img/Car damages 1324.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1324.png.json; crop (416, 159, 512, 255); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-930b4ac8fa02a652,scratch/hitl-1874869cd464dd22.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%201325.png,CC0-1.0,930b4ac8fa02a652b75b83b40b94bb40dce164da94bdc41322b85eb5f425d752,f6e464ecc8508000,train,Car parts dataset/File1/img/Car damages 1325.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 1325.png.json; crop (428, 401, 524, 497); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-ef148a5af9d4af49,scratch/hitl-556d7c0b20faa834.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20156.png,CC0-1.0,ef148a5af9d4af499692e58a5a8cbe8bfcff98ce2d7d41ef1bb8eaa02c1362e8,782c46c3298c7564,train,Car parts dataset/File1/img/Car damages 156.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 156.png.json; crop (56, 323, 152, 419); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-bd076ba35f49a8d2,scratch/hitl-686c5bcc4b14ce08.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20158.png,CC0-1.0,bd076ba35f49a8d2521bd0b4d0f43658e9b7c54015a703e06c3a7de710067589,ffffffffff9f7ff9,train,Car parts dataset/File1/img/Car damages 158.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 158.png.json; crop (301, 69, 420, 188); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-e1cf2974f06e0219,scratch/hitl-252923662c856649.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20161.png,CC0-1.0,e1cf2974f06e021985229c16f59b0878054980b4706f2340ed4e685d250539ac,245af5c462a28101,train,Car parts dataset/File1/img/Car damages 161.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 161.png.json; crop (475, 141, 571, 237); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-bae4bd610cfcb4af,scratch/hitl-41f83c48c517a538.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20168.png,CC0-1.0,bae4bd610cfcb4afc41c0009673bde6a49846b60a5e9aa5d53dd6c1b7d6233f9,c1d8c4cb9918b0fe,train,Car parts dataset/File1/img/Car damages 168.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 168.png.json; crop (154, 226, 250, 322); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-8fecd2688a9a0707,scratch/hitl-a73851cf23352579.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20184.png,CC0-1.0,8fecd2688a9a0707f43fc1a14b293ffa29a894907ea206e72f87cd85ef3d2164,fffff73ffb1c0ec6,train,Car parts dataset/File1/img/Car damages 184.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 184.png.json; crop (354, 290, 500, 436); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-d78556fb7735852a,scratch/hitl-6abb76054d680997.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20189.jpg,CC0-1.0,d78556fb7735852a8457c63b255eedb7093049d0dc45fdd6ba26a7f41685a819,5fbf79f3f7877ffe,train,Car parts dataset/File1/img/Car damages 189.jpg,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 189.jpg.json; crop (446, 228, 572, 354); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-117ca288b64d176f,scratch/hitl-78337eb78d48c173.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20197.png,CC0-1.0,117ca288b64d176f0a851545fb24d8deea3e374db7c44e3ddc28f9ed6557090f,8000000080800010,train,Car parts dataset/File1/img/Car damages 197.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 197.png.json; crop (292, 340, 388, 436); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-9a866bc758b5052b,scratch/hitl-ceb5c3c4e0b6001e.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20200.png,CC0-1.0,9a866bc758b5052bb871d25695b67999c06e684c148c0586acdc4361eb47f07f,73fff3e3c78e1303,train,Car parts dataset/File1/img/Car damages 200.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 200.png.json; crop (537, 344, 633, 440); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-c362e2c2e3489a88,scratch/hitl-71d332edf4a6ef43.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20201.jpg,CC0-1.0,c362e2c2e3489a888ff8461639b869c7b19ad51a301f892b2bcc638c0246d1e6,9e23150501051613,train,Car parts dataset/File1/img/Car damages 201.jpg,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 201.jpg.json; crop (273, 245, 418, 389); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-3f5fe0a79135ea54,scratch/hitl-6fbe2a3e8ffe0be3.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20218.png,CC0-1.0,3f5fe0a79135ea54f94e894d78f5a8f3419ac36234f9f07196bafa54c7c1670d,0f0d05012170969e,train,Car parts dataset/File1/img/Car damages 218.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 218.png.json; crop (353, 287, 449, 383); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-97f69e7725065995,scratch/hitl-55b1c47d806ea6b2.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20226.png,CC0-1.0,97f69e77250659956cacd4f3da7eae255272a3540bf5d8f9f74e56eda3bef85f,4b20188dcde2f0d8,train,Car parts dataset/File1/img/Car damages 226.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 226.png.json; crop (309, 373, 447, 512); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-060bda27f5b5c9bd,scratch/hitl-17b8f239fbc91bbb.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20231.png,CC0-1.0,060bda27f5b5c9bdf5c1f05508f6f1f47992994e5edc39c2c1d8faa4e40df857,fa71013b0137bee3,train,Car parts dataset/File1/img/Car damages 231.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 231.png.json; crop (248, 475, 359, 585); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-3d719c0262a27b92,scratch/hitl-70244391004a6a1e.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20234.png,CC0-1.0,3d719c0262a27b92de7bf31b09f35dc5cd8b3e0a664a49f6920f6a90a8f57d2a,003f388c0cb34048,train,Car parts dataset/File1/img/Car damages 234.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 234.png.json; crop (380, 212, 476, 308); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-66589a234b0c227f,scratch/hitl-86b74a668a84f012.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20261.png,CC0-1.0,66589a234b0c227fb8f8a8e3e6a40b7e7165b0d3a6240ea4eaa9b37e523e687d,177efe6b2ff8e040,train,Car parts dataset/File1/img/Car damages 261.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 261.png.json; crop (444, 236, 701, 493); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-3ea1c482064abda4,scratch/hitl-d4391dfe1a2d34c4.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20265.png,CC0-1.0,3ea1c482064abda485a9a09ab7d14f3b224ac54079ede57de4ceb3f0ddda6c20,c4721b090a0100b0,train,Car parts dataset/File1/img/Car damages 265.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 265.png.json; crop (457, 425, 631, 599); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-71cb9d642f4ea09c,scratch/hitl-236d0adaa6b6c97d.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20269.png,CC0-1.0,71cb9d642f4ea09cbd7c476ed384d2b747f6f548ba49f267a81fcffbaf06eefa,83ef67e7e3a343c7,train,Car parts dataset/File1/img/Car damages 269.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 269.png.json; crop (297, 429, 420, 553); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-5dde324657b86eb7,scratch/hitl-f446b6b6112e9cbf.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20293.png,CC0-1.0,5dde324657b86eb73aae632d3b116b87fc0dac32ed22990799045cdfe13230b8,e37c7fe1e103c2fc,train,Car parts dataset/File1/img/Car damages 293.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 293.png.json; crop (218, 346, 314, 442); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-8cc6fb27a3b01525,scratch/hitl-7efae8324b0c3fda.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20295.png,CC0-1.0,8cc6fb27a3b01525908eebe30c1cf4b9adcb6b59b8cb4f793bd37122f2ae7389,1707654d9b3367cf,train,Car parts dataset/File1/img/Car damages 295.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 295.png.json; crop (112, 239, 208, 335); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-400711f8c26cd5ec,scratch/hitl-0fad2c75372b5bf3.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20300.png,CC0-1.0,400711f8c26cd5ec8a2e53d15c30e17326fe23fae9453997565369384fa8f699,76d00149e387c0c4,train,Car parts dataset/File1/img/Car damages 300.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 300.png.json; crop (430, 234, 526, 330); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-a471a2d0357758c5,scratch/hitl-39a426f1e918aa61.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20311.png,CC0-1.0,a471a2d0357758c51ea5e30e5920df6b3dd5bd7efb04e7f5eef7f6d4f62b6656,f3e6c48809433376,train,Car parts dataset/File1/img/Car damages 311.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 311.png.json; crop (306, 325, 402, 421); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-b2208d4e9554b927,scratch/hitl-88dbdcbca3724405.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20312.png,CC0-1.0,b2208d4e9554b927ecc31b8c34447ff9f0b3034d19544804d8a9e8870411f7fb,c664ccc8903040f0,train,Car parts dataset/File1/img/Car damages 312.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 312.png.json; crop (299, 205, 500, 406); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-d9e3675a7d3136dd,scratch/hitl-37bff1de72679653.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20313.png,CC0-1.0,d9e3675a7d3136dd90515cf16a9625e595277b9f338028d484198aced38d067a,2c1c7c1e1f1f0f8f,train,Car parts dataset/File1/img/Car damages 313.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 313.png.json; crop (502, 168, 678, 344); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-1503822c1bcdf1b9,scratch/hitl-b5d0cf453b852a82.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20318.jpg,CC0-1.0,1503822c1bcdf1b9098d73f6e215a2d4e0be19856fe4abb38cfc255407aa7f7c,7df3c686441b7286,train,Car parts dataset/File1/img/Car damages 318.jpg,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 318.jpg.json; crop (418, 243, 598, 423); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-f3cec671b0854886,scratch/hitl-6f9ca5abd7ba50df.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20398.png,CC0-1.0,f3cec671b0854886b70ffada578b1cd6f4d6fdb40a12ae9c1f7e429dc5400bd1,b008ce4ec91f3c70,train,Car parts dataset/File1/img/Car damages 398.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 398.png.json; crop (231, 436, 327, 532); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-06e649eb34d701cb,scratch/hitl-20440feb983787b5.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20399.png,CC0-1.0,06e649eb34d701cb94cb2a3d954f1595829de16c7dc18d8cb6183aa62fe5049a,bf6f6f8f48fe0c6e,train,Car parts dataset/File1/img/Car damages 399.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 399.png.json; crop (211, 5, 632, 427); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-f200e6aac472d42f,scratch/hitl-57492fabc5fe8896.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20407.png,CC0-1.0,f200e6aac472d42f00d9b117e9541daae53c97530abbb54cd7b48b405c2ae341,000000000445f7f5,train,Car parts dataset/File1/img/Car damages 407.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 407.png.json; crop (402, 167, 498, 263); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-18085c17054a3d12,scratch/hitl-d34b5cc9e53b6c7e.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20409.png,CC0-1.0,18085c17054a3d1210c337aa3e340a1eb9401dbcbbdc341f838af648a8583d67,f87872e269cd870f,train,Car parts dataset/File1/img/Car damages 409.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 409.png.json; crop (346, 361, 442, 457); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-2e610b798bc3017d,scratch/hitl-e2c07d3d3b1f31e4.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20429.png,CC0-1.0,2e610b798bc3017d510b2231e4636d94d8fb06158e5d023c1b953759aa9e2098,0160a0d8de221404,train,Car parts dataset/File1/img/Car damages 429.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 429.png.json; crop (23, 304, 119, 400); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
scratch-aee9fb4da5d5aae2,scratch/hitl-ccf099de78298033.jpg,scratch,Scratch,Humans in the Loop Car Parts and Car Damages Dataset,https://huggingface.co/datasets/DrBimmer/car-parts-and-damage-dataset/resolve/2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9/Car%20parts%20dataset/File1/img/Car%20damages%20430.png,CC0-1.0,aee9fb4da5d5aae2efcfc4fc543ce44ca4e6e4d6232a7cf23f06d832df878340,fcf8f3c6083264df,train,Car parts dataset/File1/img/Car damages 430.png,accepted,"Pinned mirror revision 2dbf46f7e23eb0d6f551d38e4f77a11fe9d045b9; annotation Car parts dataset/File1/ann/Car damages 430.png.json; crop (579, 271, 685, 377); accepted under v2-visual-quality-rules-2026-09-06",Humans in the Loop Car Parts and Car Damages Dataset,CC0-1.0
